Date,Hour,Demand_Forecast_MW,Wind_MW,Solar_PV_MW
2021-01-25,23,32472.0,9067.0,0.0
2021-01-25,24,29243.0,8608.0,0.0
2021-01-26,1,27165.0,7910.0,0.0
2021-01-26,2,25447.0,7551.0,0.0
2021-01-26,3,24480.0,7255.0,0.0
2021-01-26,4,24090.0,6979.0,0.0
2021-01-26,5,24026.0,6835.0,0.0
2021-01-26,6,24742.0,6694.0,0.0
2021-01-26,7,27377.0,6554.0,0.0
2021-01-26,8,31516.0,6380.0,0.0
2021-01-26,9,34219.0,6210.0,68.8
2021-01-26,10,35398.0,6054.0,700.5
2021-01-26,11,36118.0,6144.0,1617.3
2021-01-26,12,35986.0,6270.0,2256.8
2021-01-26,13,35667.0,6445.0,2508.0
2021-01-26,14,35747.0,6589.0,2609.7
2021-01-26,15,34794.0,6622.0,2769.2
2021-01-26,16,33711.0,6584.0,2273.0
2021-01-26,17,33187.0,6361.0,1457.3
2021-01-26,18,33213.0,6110.0,498.7
2021-01-26,19,34800.0,6017.0,23.0
2021-01-26,20,36347.0,6269.0,0.0
2021-01-26,21,36779.0,6657.0,0.0
2021-01-26,22,35516.0,7010.0,0.0
2021-01-26,23,32593.0,7209.0,0.0
2021-01-26,24,29328.0,7397.0,0.0
2021-01-27,1,26936.0,8202.0,0.0
2021-01-27,2,25184.0,8483.0,0.0
2021-01-27,3,24099.0,8552.0,0.0
2021-01-27,4,23686.0,8667.0,0.0
2021-01-27,5,23595.0,8712.0,0.0
2021-01-27,6,24347.0,8695.0,0.0
2021-01-27,7,26908.0,8805.0,0.0
2021-01-27,8,30860.0,8834.0,0.0
2021-01-27,9,33410.0,8803.0,101.3
2021-01-27,10,34625.0,8697.0,841.7
2021-01-27,11,35241.0,8693.0,2095.0
2021-01-27,12,35317.0,8781.0,2995.9
2021-01-27,13,35140.0,8982.0,3742.2
2021-01-27,14,35267.0,9116.0,4069.1
2021-01-27,15,34339.0,9078.0,4031.0
2021-01-27,16,33247.0,8942.0,3609.4
2021-01-27,17,32710.0,8775.0,2782.2
2021-01-27,18,32604.0,8787.0,1394.8
2021-01-27,19,33745.0,8945.0,158.1
2021-01-27,20,35052.0,9154.0,0.0
2021-01-27,21,35515.0,9155.0,0.0
2021-01-27,22,34218.0,9089.0,0.0
2021-01-27,23,31584.0,8886.0,0.0
2021-01-27,24,28589.0,8672.0,0.0
2021-01-28,1,26174.0,9035.0,0.0
2021-01-28,2,24520.0,9004.0,0.0
2021-01-28,3,23487.0,8950.0,0.0
2021-01-28,4,23132.0,8907.0,0.0
2021-01-28,5,23092.0,8913.0,0.0
2021-01-28,6,23784.0,8924.0,0.0
2021-01-28,7,26309.0,8908.0,0.0
2021-01-28,8,30323.0,8741.0,0.0
2021-01-28,9,32660.0,8595.0,114.4
2021-01-28,10,33745.0,8426.0,1288.0
2021-01-28,11,34245.0,8140.0,3022.3
2021-01-28,12,34206.0,7907.0,4109.9
2021-01-28,13,34081.0,7790.0,4561.5
2021-01-28,14,34147.0,8010.0,4947.6
2021-01-28,15,33309.0,8239.0,4947.7
2021-01-28,16,32263.0,8510.0,4486.6
2021-01-28,17,31881.0,8515.0,3496.2
2021-01-28,18,31909.0,8548.0,1599.5
2021-01-28,19,33033.0,8743.0,187.2
2021-01-28,20,34342.0,9296.0,0.0
2021-01-28,21,34672.0,9869.0,0.0
2021-01-28,22,33598.0,10414.0,0.0
2021-01-28,23,30895.0,10806.0,0.0
2021-01-28,24,27934.0,11151.0,0.0
2021-01-29,1,26049.0,10375.0,0.0
2021-01-29,2,24439.0,10288.0,0.0
2021-01-29,3,23376.0,10149.0,0.0
2021-01-29,4,22944.0,10052.0,0.0
2021-01-29,5,22957.0,9951.0,0.0
2021-01-29,6,23627.0,9747.0,0.0
2021-01-29,7,26160.0,9604.0,0.0
2021-01-29,8,30113.0,9540.0,0.0
2021-01-29,9,32297.0,9472.0,147.5
2021-01-29,10,33441.0,9338.0,1409.6
2021-01-29,11,33984.0,9143.0,3168.3
2021-01-29,12,34064.0,8994.0,4086.3
2021-01-29,13,33850.0,9016.0,4385.8
2021-01-29,14,33797.0,9282.0,4438.2
2021-01-29,15,32743.0,9446.0,4222.1
2021-01-29,16,31491.0,9454.0,3867.0
2021-01-29,17,30979.0,9433.0,3282.0
2021-01-29,18,30851.0,9502.0,1550.5
2021-01-29,19,31864.0,9651.0,155.0
2021-01-29,20,33166.0,10186.0,0.0
2021-01-29,21,33469.0,10792.0,0.0
2021-01-29,22,32351.0,11443.0,0.0
2021-01-29,23,29883.0,12215.0,0.0
2021-01-29,24,27309.0,12908.0,0.0
2021-01-30,1,25628.0,13190.0,0.0
2021-01-30,2,23976.0,13490.0,0.0
2021-01-30,3,22753.0,14069.0,0.0
2021-01-30,4,22094.0,14414.0,0.0
2021-01-30,5,21893.0,14889.0,0.0
2021-01-30,6,21876.0,15383.0,0.0
2021-01-30,7,22564.0,15888.0,0.0
2021-01-30,8,23797.0,16511.0,0.0
2021-01-30,9,25084.0,17003.0,99.1
2021-01-30,10,27419.0,17409.0,1047.0
2021-01-30,11,29236.0,17879.0,2482.7
2021-01-30,12,29655.0,18330.0,3497.4
2021-01-30,13,29452.0,18712.0,3751.8
2021-01-30,14,29824.0,18921.0,4098.4
2021-01-30,15,29353.0,18965.0,4184.8
2021-01-30,16,27725.0,18784.0,3886.3
2021-01-30,17,26898.0,18617.0,3112.2
2021-01-30,18,26633.0,18635.0,1456.5
2021-01-30,19,27856.0,18491.0,137.7
2021-01-30,20,29411.0,18403.0,0.0
2021-01-30,21,30105.0,18250.0,0.0
2021-01-30,22,29838.0,18221.0,0.0
2021-01-30,23,28145.0,18161.0,0.0
2021-01-30,24,25950.0,18035.0,0.0
2021-01-31,1,24344.0,17704.0,0.0
2021-01-31,2,22584.0,17634.0,0.0
2021-01-31,3,21383.0,17582.0,0.0
2021-01-31,4,20775.0,17521.0,0.0
2021-01-31,5,20578.0,17487.0,0.0
2021-01-31,6,20598.0,17399.0,0.0
2021-01-31,7,21040.0,17280.0,0.0
2021-01-31,8,21701.0,17291.0,0.0
2021-01-31,9,22326.0,17221.0,108.6
2021-01-31,10,24262.0,17066.0,898.9
2021-01-31,11,26358.0,17139.0,1805.4
2021-01-31,12,27298.0,17362.0,2360.6
2021-01-31,13,27439.0,17682.0,2372.8
2021-01-31,14,28071.0,17901.0,2409.1
2021-01-31,15,28028.0,17933.0,2386.0
2021-01-31,16,26458.0,17811.0,2099.4
2021-01-31,17,25568.0,17580.0,1602.9
2021-01-31,18,25432.0,17366.0,706.7
2021-01-31,19,27070.0,17207.0,67.4
2021-01-31,20,29104.0,17277.0,0.0
2021-01-31,21,30210.0,17394.0,0.0
2021-01-31,22,29814.0,17376.0,0.0
2021-01-31,23,28342.0,17404.0,0.0
2021-01-31,24,25966.0,17412.0,0.0
2021-02-01,1,23872.0,17057.0,0.0
2021-02-01,2,22415.0,16989.0,0.0
2021-02-01,3,21524.0,16844.0,0.0
2021-02-01,4,21209.0,16723.0,0.0
2021-02-01,5,21273.0,16695.0,0.0
2021-02-01,6,22099.0,16612.0,0.0
2021-02-01,7,25020.0,16457.0,0.0
2021-02-01,8,29126.0,16182.0,0.0
2021-02-01,9,31583.0,15913.0,197.9
2021-02-01,10,32953.0,15574.0,1491.9
2021-02-01,11,33661.0,15665.0,3092.3
2021-02-01,12,33854.0,15703.0,4026.9
2021-02-01,13,33736.0,15670.0,4662.0
2021-02-01,14,33813.0,15989.0,4733.7
2021-02-01,15,32939.0,16069.0,4541.5
2021-02-01,16,31784.0,16052.0,4167.7
2021-02-01,17,31148.0,15816.0,3364.0
2021-02-01,18,30846.0,15503.0,1638.0
2021-02-01,19,31567.0,15164.0,205.6
2021-02-01,20,33334.0,15036.0,0.0
2021-02-01,21,34071.0,14960.0,0.0
2021-02-01,22,33061.0,14833.0,0.0
2021-02-01,23,30401.0,14550.0,0.0
2021-02-01,24,27390.0,14239.0,0.0
2021-02-02,1,25888.0,14388.0,0.0
2021-02-02,2,24396.0,14110.0,0.0
2021-02-02,3,23462.0,13850.0,0.0
2021-02-02,4,23037.0,13626.0,0.0
2021-02-02,5,23010.0,13385.0,0.0
2021-02-02,6,23723.0,12992.0,0.0
2021-02-02,7,26323.0,12544.0,0.0
2021-02-02,8,30216.0,12269.0,0.0
2021-02-02,9,32226.0,11863.0,159.9
2021-02-02,10,33375.0,11456.0,1272.4
2021-02-02,11,34040.0,11156.0,2787.6
2021-02-02,12,34171.0,10927.0,3710.6
2021-02-02,13,34098.0,10613.0,4095.9
2021-02-02,14,34176.0,10192.0,4399.1
2021-02-02,15,33333.0,9789.0,4226.8
2021-02-02,16,32124.0,9424.0,3941.8
2021-02-02,17,31517.0,9588.0,3098.3
2021-02-02,18,31262.0,9813.0,1553.4
2021-02-02,19,32111.0,10226.0,209.4
2021-02-02,20,34032.0,10867.0,0.0
2021-02-02,21,34661.0,11461.0,0.0
2021-02-02,22,33526.0,11938.0,0.0
2021-02-02,23,30677.0,12195.0,0.0
2021-02-02,24,27738.0,12402.0,0.0
2021-02-03,1,25935.0,13222.0,0.0
2021-02-03,2,24435.0,13318.0,0.0
2021-02-03,3,23540.0,13390.0,0.0
2021-02-03,4,23198.0,13390.0,0.0
2021-02-03,5,23163.0,13329.0,0.0
2021-02-03,6,23796.0,13260.0,0.0
2021-02-03,7,26295.0,13228.0,0.0
2021-02-03,8,30115.0,12955.0,0.0
2021-02-03,9,32114.0,12552.0,159.7
2021-02-03,10,33230.0,12031.0,1235.4
2021-02-03,11,33667.0,11387.0,2836.1
2021-02-03,12,33700.0,10822.0,3615.8
2021-02-03,13,33560.0,10362.0,3872.1
2021-02-03,14,33585.0,9981.0,4094.0
2021-02-03,15,32682.0,9556.0,4016.8
2021-02-03,16,31621.0,8918.0,3347.5
2021-02-03,17,31069.0,8111.0,2241.8
2021-02-03,18,30823.0,7340.0,951.0
2021-02-03,19,31580.0,6749.0,88.6
2021-02-03,20,33687.0,6445.0,0.0
2021-02-03,21,34180.0,6281.0,0.0
2021-02-03,22,33045.0,6143.0,0.0
2021-02-03,23,30373.0,5901.0,0.0
2021-02-03,24,27526.0,5637.0,0.0
2021-02-04,1,25900.0,6822.0,0.0
2021-02-04,2,24424.0,6531.0,0.0
2021-02-04,3,23474.0,6054.0,0.0
2021-02-04,4,23154.0,5532.0,0.0
2021-02-04,5,23070.0,5010.0,0.0
2021-02-04,6,23726.0,4630.0,0.0
2021-02-04,7,26212.0,4334.0,0.0
2021-02-04,8,30071.0,4011.0,0.0
2021-02-04,9,31992.0,3740.0,138.7
2021-02-04,10,33066.0,3576.0,1030.6
2021-02-04,11,33452.0,3376.0,2305.3
2021-02-04,12,33517.0,3331.0,3225.1
2021-02-04,13,33391.0,3500.0,3587.6
2021-02-04,14,33516.0,3670.0,3923.3
2021-02-04,15,32645.0,3798.0,3708.1
2021-02-04,16,31506.0,4038.0,3108.4
2021-02-04,17,31020.0,4266.0,2063.7
2021-02-04,18,30803.0,4579.0,848.7
2021-02-04,19,31504.0,5043.0,81.1
2021-02-04,20,33434.0,5160.0,0.0
2021-02-04,21,34061.0,5214.0,0.0
2021-02-04,22,33088.0,5316.0,0.0
2021-02-04,23,30368.0,5446.0,0.0
2021-02-04,24,27568.0,5559.0,0.0
2021-02-05,1,26057.0,4104.0,0.0
2021-02-05,2,24527.0,4306.0,0.0
2021-02-05,3,23542.0,4530.0,0.0
2021-02-05,4,23136.0,4810.0,0.0
2021-02-05,5,23009.0,5198.0,0.0
2021-02-05,6,23617.0,5568.0,0.0
2021-02-05,7,26072.0,5977.0,0.0
2021-02-05,8,29785.0,6180.0,0.0
2021-02-05,9,31737.0,6362.0,198.3
2021-02-05,10,33083.0,6703.0,1362.4
2021-02-05,11,33558.0,7226.0,2640.8
2021-02-05,12,33703.0,7772.0,3375.9
2021-02-05,13,33512.0,8562.0,3549.8
2021-02-05,14,33573.0,9264.0,3519.1
2021-02-05,15,32646.0,9825.0,3247.6
2021-02-05,16,31336.0,10431.0,2759.7
2021-02-05,17,30590.0,10618.0,1995.1
2021-02-05,18,30357.0,10773.0,937.5
2021-02-05,19,30951.0,11039.0,99.5
2021-02-05,20,32772.0,10345.0,0.0
2021-02-05,21,33281.0,9600.0,0.0
2021-02-05,22,32455.0,8951.0,0.0
2021-02-05,23,29998.0,8539.0,0.0
2021-02-05,24,27468.0,8054.0,0.0
2021-02-06,1,26265.0,7327.0,0.0
2021-02-06,2,24466.0,7023.0,0.0
2021-02-06,3,23250.0,6828.0,0.0
2021-02-06,4,22684.0,6679.0,0.0
2021-02-06,5,22306.0,6754.0,0.0
2021-02-06,6,22240.0,6952.0,0.0
2021-02-06,7,22923.0,7353.0,0.0
2021-02-06,8,24273.0,7638.0,0.0
2021-02-06,9,25449.0,7714.0,143.8
2021-02-06,10,27761.0,7924.0,1113.0
2021-02-06,11,29554.0,8175.0,2333.6
2021-02-06,12,30242.0,8495.0,3068.7
2021-02-06,13,30165.0,9028.0,3303.3
2021-02-06,14,30593.0,9162.0,3225.3
2021-02-06,15,30179.0,9242.0,3155.4
2021-02-06,16,28429.0,9585.0,2626.7
2021-02-06,17,27355.0,9577.0,1917.3
2021-02-06,18,26899.0,9355.0,884.9
2021-02-06,19,27861.0,9245.0,93.5
2021-02-06,20,29780.0,8997.0,0.0
2021-02-06,21,30660.0,8907.0,0.0
2021-02-06,22,30423.0,8767.0,0.0
2021-02-06,23,28721.0,8585.0,0.0
2021-02-06,24,26496.0,8484.0,0.0
2021-02-07,1,24582.0,8161.0,0.0
2021-02-07,2,22676.0,8059.0,0.0
2021-02-07,3,21560.0,7892.0,0.0
2021-02-07,4,20852.0,7789.0,0.0
2021-02-07,5,20574.0,7764.0,0.0
2021-02-07,6,20615.0,7760.0,0.0
2021-02-07,7,20999.0,7781.0,0.0
2021-02-07,8,21682.0,8003.0,0.0
2021-02-07,9,22205.0,8213.0,254.2
2021-02-07,10,24453.0,8446.0,1583.4
2021-02-07,11,26692.0,9308.0,3016.8
2021-02-07,12,27809.0,10314.0,3909.5
2021-02-07,13,28114.0,11373.0,4735.1
2021-02-07,14,28811.0,12113.0,4904.8
2021-02-07,15,28793.0,12658.0,4239.5
2021-02-07,16,27085.0,12977.0,3467.0
2021-02-07,17,26038.0,12860.0,2126.9
2021-02-07,18,25729.0,12560.0,1015.2
2021-02-07,19,27152.0,12247.0,131.4
2021-02-07,20,29352.0,12398.0,0.0
2021-02-07,21,30900.0,12657.0,0.0
2021-02-07,22,30706.0,12871.0,0.0
2021-02-07,23,29148.0,12976.0,0.0
2021-02-07,24,26736.0,13027.0,0.0
2021-02-08,1,24175.0,14099.0,0.0
2021-02-08,2,22637.0,14295.0,0.0
2021-02-08,3,21693.0,14452.0,0.0
2021-02-08,4,21346.0,14630.0,0.0
2021-02-08,5,21434.0,14485.0,0.0
2021-02-08,6,22234.0,14391.0,0.0
2021-02-08,7,25204.0,14298.0,0.0
2021-02-08,8,29450.0,14243.0,0.0
2021-02-08,9,32022.0,14230.0,159.0
2021-02-08,10,33576.0,14110.0,1139.4
2021-02-08,11,34236.0,14697.0,2306.1
2021-02-08,12,34337.0,15491.0,3002.4
2021-02-08,13,34186.0,16248.0,3443.8
2021-02-08,14,34369.0,16717.0,3692.5
2021-02-08,15,33571.0,16967.0,3676.0
2021-02-08,16,32451.0,17085.0,3359.7
2021-02-08,17,31759.0,16769.0,2575.4
2021-02-08,18,31515.0,16350.0,1577.6
2021-02-08,19,32270.0,16002.0,267.1
2021-02-08,20,34141.0,15721.0,0.0
2021-02-08,21,34759.0,15779.0,0.0
2021-02-08,22,33819.0,15716.0,0.0
2021-02-08,23,31132.0,15705.0,0.0
2021-02-08,24,28080.0,15647.0,0.0
2021-02-09,1,26484.0,15913.0,0.0
2021-02-09,2,24819.0,15812.0,0.0
2021-02-09,3,23881.0,15551.0,0.0
2021-02-09,4,23531.0,15176.0,0.0
2021-02-09,5,23488.0,14728.0,0.0
2021-02-09,6,24146.0,14306.0,0.0
2021-02-09,7,26735.0,13918.0,0.0
2021-02-09,8,30735.0,14050.0,0.0
2021-02-09,9,32998.0,14258.0,127.3
2021-02-09,10,34270.0,14559.0,678.7
2021-02-09,11,34901.0,15096.0,1309.5
2021-02-09,12,34957.0,15669.0,1751.9
2021-02-09,13,34741.0,16154.0,1840.8
2021-02-09,14,34938.0,16385.0,1480.9
2021-02-09,15,34107.0,16085.0,1314.2
2021-02-09,16,33008.0,15711.0,1153.7
2021-02-09,17,32389.0,15539.0,940.7
2021-02-09,18,32167.0,15417.0,586.5
2021-02-09,19,32998.0,15317.0,120.1
2021-02-09,20,34924.0,15516.0,0.0
2021-02-09,21,35584.0,15493.0,0.0
2021-02-09,22,34350.0,15369.0,0.0
2021-02-09,23,31578.0,15204.0,0.0
2021-02-09,24,28488.0,15073.0,0.0
2021-02-10,1,26974.0,15801.0,0.0
2021-02-10,2,25408.0,15511.0,0.0
2021-02-10,3,24463.0,15098.0,0.0
2021-02-10,4,24098.0,15032.0,0.0
2021-02-10,5,24059.0,15044.0,0.0
2021-02-10,6,24684.0,14884.0,0.0
2021-02-10,7,27197.0,14796.0,0.0
2021-02-10,8,31175.0,14963.0,0.0
2021-02-10,9,33314.0,15158.0,219.5
2021-02-10,10,34567.0,15221.0,1326.4
2021-02-10,11,35021.0,15214.0,2522.4
2021-02-10,12,35136.0,15244.0,3401.9
2021-02-10,13,34839.0,15050.0,3860.6
2021-02-10,14,34901.0,14477.0,4126.3
2021-02-10,15,33984.0,13868.0,4073.4
2021-02-10,16,32923.0,13069.0,3996.3
2021-02-10,17,32323.0,11957.0,3257.6
2021-02-10,18,31994.0,10471.0,1794.2
2021-02-10,19,32630.0,9002.0,364.7
2021-02-10,20,34597.0,8264.0,0.0
2021-02-10,21,35211.0,7892.0,0.0
2021-02-10,22,34234.0,7664.0,0.0
2021-02-10,23,31512.0,7775.0,0.0
2021-02-10,24,28588.0,7954.0,0.0
2021-02-11,1,26847.0,8820.0,0.0
2021-02-11,2,25291.0,9080.0,0.0
2021-02-11,3,24204.0,9291.0,0.0
2021-02-11,4,23779.0,9418.0,0.0
2021-02-11,5,23702.0,9367.0,0.0
2021-02-11,6,24337.0,9373.0,0.0
2021-02-11,7,26895.0,9382.0,0.0
2021-02-11,8,30866.0,9342.0,0.1
2021-02-11,9,32755.0,9133.0,260.5
2021-02-11,10,33840.0,8813.0,1336.0
2021-02-11,11,34250.0,8820.0,2442.5
2021-02-11,12,34245.0,8940.0,3279.2
2021-02-11,13,34004.0,9048.0,3625.8
2021-02-11,14,34164.0,8712.0,3831.8
2021-02-11,15,33384.0,8191.0,3721.1
2021-02-11,16,32375.0,7621.0,3173.2
2021-02-11,17,31842.0,7066.0,2269.5
2021-02-11,18,31546.0,6522.0,1104.4
2021-02-11,19,32161.0,6160.0,178.4
2021-02-11,20,33941.0,6363.0,0.0
2021-02-11,21,34548.0,6738.0,0.0
2021-02-11,22,33717.0,7155.0,0.0
2021-02-11,23,31050.0,7549.0,0.0
2021-02-11,24,28261.0,7925.0,0.0
2021-02-12,1,26486.0,8387.0,0.0
2021-02-12,2,24858.0,8292.0,0.0
2021-02-12,3,23854.0,8175.0,0.0
2021-02-12,4,23432.0,8134.0,0.0
2021-02-12,5,23442.0,8194.0,0.0
2021-02-12,6,24103.0,8350.0,0.0
2021-02-12,7,26650.0,8506.0,0.0
2021-02-12,8,30455.0,8689.0,0.1
2021-02-12,9,32336.0,8841.0,250.2
2021-02-12,10,33531.0,9119.0,1691.5
2021-02-12,11,33922.0,9702.0,3147.1
2021-02-12,12,33925.0,10335.0,4226.9
2021-02-12,13,33695.0,11025.0,5034.7
2021-02-12,14,33693.0,11415.0,5165.4
2021-02-12,15,32821.0,11606.0,5022.7
2021-02-12,16,31621.0,11680.0,4724.6
2021-02-12,17,30924.0,11478.0,4026.6
2021-02-12,18,30553.0,11143.0,2576.6
2021-02-12,19,31027.0,10779.0,676.7
2021-02-12,20,32834.0,10521.0,0.0
2021-02-12,21,33291.0,10274.0,0.0
2021-02-12,22,32462.0,10027.0,0.0
2021-02-12,23,30055.0,9644.0,0.0
2021-02-12,24,27613.0,9309.0,0.0
2021-02-13,1,26524.0,10258.0,0.0
2021-02-13,2,24954.0,9977.0,0.0
2021-02-13,3,23744.0,9675.0,0.0
2021-02-13,4,23171.0,9381.0,0.0
2021-02-13,5,22868.0,9061.0,0.0
2021-02-13,6,22739.0,8777.0,0.0
2021-02-13,7,23390.0,8462.0,0.0
2021-02-13,8,24544.0,7901.0,0.2
2021-02-13,9,25647.0,7297.0,459.9
2021-02-13,10,28004.0,6675.0,2172.0
2021-02-13,11,29631.0,6181.0,4079.2
2021-02-13,12,30065.0,5814.0,5235.3
2021-02-13,13,29799.0,5620.0,5672.6
2021-02-13,14,30137.0,5438.0,5813.7
2021-02-13,15,29759.0,5190.0,5812.7
2021-02-13,16,28084.0,4921.0,5158.4
2021-02-13,17,27058.0,4725.0,4282.8
2021-02-13,18,26623.0,4457.0,2763.5
2021-02-13,19,27567.0,4314.0,729.0
2021-02-13,20,29543.0,4382.0,0.0
2021-02-13,21,30408.0,4412.0,0.0
2021-02-13,22,30299.0,4416.0,0.0
2021-02-13,23,28665.0,4350.0,0.0
2021-02-13,24,26431.0,4239.0,0.0
2021-02-14,1,24318.0,4773.0,0.0
2021-02-14,2,22541.0,4593.0,0.0
2021-02-14,3,21416.0,4404.0,0.0
2021-02-14,4,20828.0,4302.0,0.0
2021-02-14,5,20564.0,4385.0,0.0
2021-02-14,6,20591.0,4616.0,0.0
2021-02-14,7,21099.0,4991.0,0.0
2021-02-14,8,21755.0,5423.0,0.4
2021-02-14,9,22255.0,5894.0,644.9
2021-02-14,10,24349.0,6432.0,2833.4
2021-02-14,11,26235.0,6614.0,4615.1
2021-02-14,12,27042.0,6914.0,5419.1
2021-02-14,13,27073.0,7378.0,6318.6
2021-02-14,14,27684.0,7862.0,6299.4
2021-02-14,15,27639.0,8278.0,5931.3
2021-02-14,16,26075.0,8689.0,5589.3
2021-02-14,17,25091.0,9272.0,4226.4
2021-02-14,18,24766.0,9836.0,2669.8
2021-02-14,19,26138.0,10524.0,667.7
2021-02-14,20,28662.0,10888.0,0.1
2021-02-14,21,30180.0,11200.0,0.0
2021-02-14,22,29954.0,11425.0,0.0
2021-02-14,23,28483.0,11382.0,0.0
2021-02-14,24,26176.0,11289.0,0.0
2021-02-15,1,24290.0,11244.0,0.0
2021-02-15,2,22797.0,10927.0,0.0
2021-02-15,3,22017.0,10529.0,0.0
2021-02-15,4,21718.0,10168.0,0.0
2021-02-15,5,21872.0,9939.0,0.0
2021-02-15,6,22813.0,9735.0,0.0
2021-02-15,7,25987.0,9585.0,0.0
2021-02-15,8,30393.0,9577.0,1.2
2021-02-15,9,32682.0,9528.0,459.3
2021-02-15,10,34114.0,9392.0,2250.7
2021-02-15,11,34627.0,9134.0,3618.6
2021-02-15,12,34637.0,8933.0,4443.8
2021-02-15,13,34407.0,8831.0,4907.2
2021-02-15,14,34386.0,8946.0,5169.1
2021-02-15,15,33419.0,9129.0,4921.9
2021-02-15,16,32344.0,9384.0,4677.9
2021-02-15,17,31710.0,9770.0,4039.5
2021-02-15,18,31352.0,10173.0,2772.3
2021-02-15,19,31666.0,10745.0,774.2
2021-02-15,20,34245.0,11353.0,0.1
2021-02-15,21,35045.0,11604.0,0.0
2021-02-15,22,33787.0,11702.0,0.0
2021-02-15,23,30999.0,11494.0,0.0
2021-02-15,24,28035.0,11197.0,0.0
2021-02-16,1,26292.0,10993.0,0.0
2021-02-16,2,24760.0,10681.0,0.0
2021-02-16,3,23793.0,10339.0,0.0
2021-02-16,4,23431.0,9968.0,0.0
2021-02-16,5,23439.0,9763.0,0.0
2021-02-16,6,24233.0,9722.0,0.0
2021-02-16,7,26988.0,9737.0,0.0
2021-02-16,8,31011.0,9459.0,1.4
2021-02-16,9,32998.0,9067.0,545.3
2021-02-16,10,34190.0,8530.0,2628.1
2021-02-16,11,34608.0,8038.0,4344.7
2021-02-16,12,34528.0,7832.0,5267.3
2021-02-16,13,34221.0,7650.0,5809.3
2021-02-16,14,34264.0,7442.0,6273.0
2021-02-16,15,33331.0,7257.0,6257.5
2021-02-16,16,32117.0,6938.0,5657.6
2021-02-16,17,31504.0,6295.0,4392.9
2021-02-16,18,31246.0,5710.0,2867.3
2021-02-16,19,31913.0,5231.0,712.6
2021-02-16,20,34254.0,5169.0,0.1
2021-02-16,21,34950.0,5180.0,0.0
2021-02-16,22,33909.0,5212.0,0.0
2021-02-16,23,31035.0,5186.0,0.0
2021-02-16,24,28136.0,5178.0,0.0
2021-02-17,1,26331.0,4638.0,0.0
2021-02-17,2,24713.0,4484.0,0.0
2021-02-17,3,23896.0,4367.0,0.0
2021-02-17,4,23554.0,4280.0,0.0
2021-02-17,5,23531.0,4222.0,0.0
2021-02-17,6,24209.0,4204.0,0.0
2021-02-17,7,26655.0,4256.0,0.0
2021-02-17,8,30501.0,4392.0,1.6
2021-02-17,9,32484.0,4562.0,550.8
2021-02-17,10,33737.0,4750.0,2498.6
2021-02-17,11,33884.0,5195.0,4315.7
2021-02-17,12,33803.0,5806.0,5313.7
2021-02-17,13,33529.0,6470.0,5680.7
2021-02-17,14,33622.0,6969.0,6310.6
2021-02-17,15,32849.0,7325.0,6298.0
2021-02-17,16,31571.0,7578.0,5483.8
2021-02-17,17,30985.0,7596.0,4515.3
2021-02-17,18,30518.0,7537.0,2843.1
2021-02-17,19,31048.0,7611.0,739.2
2021-02-17,20,33295.0,8076.0,0.6
2021-02-17,21,34158.0,8560.0,0.0
2021-02-17,22,33236.0,8957.0,0.0
2021-02-17,23,30589.0,9142.0,0.0
2021-02-17,24,27797.0,9240.0,0.0
2021-02-18,1,26349.0,9630.0,0.0
2021-02-18,2,24761.0,9450.0,0.0
2021-02-18,3,23793.0,9304.0,0.0
2021-02-18,4,23419.0,9200.0,0.0
2021-02-18,5,23327.0,9139.0,0.0
2021-02-18,6,23981.0,8981.0,0.0
2021-02-18,7,26608.0,8875.0,0.0
2021-02-18,8,30448.0,8625.0,1.9
2021-02-18,9,32386.0,8297.0,530.3
2021-02-18,10,33542.0,7807.0,2288.6
2021-02-18,11,33835.0,7672.0,3959.5
2021-02-18,12,33707.0,7671.0,4983.5
2021-02-18,13,33442.0,7685.0,5330.3
2021-02-18,14,33474.0,7562.0,5655.3
2021-02-18,15,32661.0,7504.0,5708.7
2021-02-18,16,31538.0,7347.0,5202.7
2021-02-18,17,31102.0,6888.0,4302.5
2021-02-18,18,30788.0,6226.0,2862.9
2021-02-18,19,31297.0,5528.0,713.3
2021-02-18,20,33396.0,5346.0,0.4
2021-02-18,21,34268.0,5427.0,0.0
2021-02-18,22,33356.0,5607.0,0.0
2021-02-18,23,30844.0,6089.0,0.0
2021-02-18,24,28078.0,6644.0,0.0
2021-02-19,1,26574.0,7773.0,0.0
2021-02-19,2,25063.0,7899.0,0.0
2021-02-19,3,24068.0,7952.0,0.0
2021-02-19,4,23648.0,8063.0,0.0
2021-02-19,5,23582.0,8169.0,0.0
2021-02-19,6,24264.0,8256.0,0.0
2021-02-19,7,26881.0,8361.0,0.0
2021-02-19,8,30691.0,8261.0,2.9
2021-02-19,9,32723.0,8216.0,710.1
2021-02-19,10,33811.0,8054.0,2773.4
2021-02-19,11,34066.0,8292.0,4564.5
2021-02-19,12,33822.0,8813.0,5722.7
2021-02-19,13,33429.0,9439.0,6180.9
2021-02-19,14,33348.0,9880.0,6309.6
2021-02-19,15,32363.0,10202.0,6070.6
2021-02-19,16,31142.0,10442.0,5792.6
2021-02-19,17,30563.0,10398.0,4624.2
2021-02-19,18,30164.0,10220.0,3141.7
2021-02-19,19,30582.0,10079.0,753.0
